date,lane,cc_id,num_bifurcations,num_mergers,wave_length,cluster
2022-11-28,2,13,0,0,0.2310706188829527,0
2022-11-28,2,14,0,0,0.0442106867927023,0
2022-11-28,2,15,0,0,0.0603008618475797,0
2022-11-28,2,16,2,0,2.247242383608352,0
2022-11-28,2,17,0,0,0.5370923093865159,0
2022-11-28,2,18,0,0,0.389266391741863,0
2022-11-28,2,19,0,0,0.8979939251350544,0
2022-11-28,2,20,0,0,0.1006649553983294,0
2022-11-28,2,21,0,0,0.8891187481902563,0
2022-11-28,2,22,0,0,0.0593065583347041,0
2022-11-28,2,23,0,0,0.0335508180975949,0
2022-11-28,2,24,0,0,0.6404771871213555,0
2022-11-28,2,25,0,0,1.7820952159682335,0
2022-11-28,2,26,0,0,0.0117674965899681,0
2022-11-28,2,27,2,1,3.536747118060823,2
2022-11-28,2,28,0,0,0.408421165100485,0
2022-11-28,2,29,0,0,0.0294410355618595,0
2022-11-28,2,30,0,0,0.0720469324862875,0
2022-11-28,2,31,0,0,1.382350652411489,0
2022-11-28,2,32,0,0,0.154790370199791,0
2022-11-28,2,33,0,0,0.1475929806599012,0
2022-11-28,2,34,0,0,0.0504523608720717,0
2022-11-28,2,35,0,0,0.1185969542887406,0
2022-11-28,2,36,0,0,0.0209884673218496,0
2022-11-28,2,37,0,0,0.0842252907218323,0
2022-11-28,2,38,0,0,0.2952229844960499,0
2022-11-28,2,39,0,0,0.3880353726289485,0
2022-11-28,2,40,4,4,2.4819270446536947,2
2022-11-28,2,41,0,0,0.138828839607136,0
2022-11-28,2,42,2,3,1.294051264561297,2
2022-11-28,2,43,0,0,0.0390659254863194,0
2022-11-28,2,44,1,0,3.018025947419545,0
2022-11-28,2,45,0,0,0.3708965239656479,0
2022-11-28,2,46,7,7,3.321900125925133,1
2022-11-28,2,47,0,0,0.0591227273807746,0
2022-11-28,2,48,0,0,0.539762276766389,0
2022-11-28,2,49,0,0,0.0581696666663376,0
2022-11-28,2,50,12,7,3.6444486761280146,1
2022-11-28,2,51,0,0,0.6014496407565062,0
2022-11-28,2,52,0,0,0.0802591496223499,0
2022-11-28,2,53,0,0,0.0975257799329369,0
2022-11-28,2,54,0,0,0.0476817745654116,0
2022-11-28,2,55,0,0,0.0275755961506121,0
2022-11-28,2,56,0,0,0.0605166395709417,0
2022-11-28,2,57,22,15,3.778294492078011,1
2022-11-28,2,58,0,0,0.416865350147944,0
2022-11-28,2,59,0,0,0.0986603189592827,0
2022-11-28,2,60,0,0,0.079655137030123,0
2022-11-28,2,61,0,0,0.3311286684324059,0
2022-11-28,2,62,0,0,0.1476972765254913,0
2022-11-28,2,63,0,0,0.1012275087133076,0
2022-11-28,2,64,0,0,0.0524582989337218,0
2022-11-28,2,65,0,0,0.0894261360607231,0
2022-11-28,2,66,0,0,0.0094154146371607,0
2022-11-28,2,67,1,2,0.1737906716577129,0
2022-11-28,2,68,0,1,0.2345120391394388,0
2022-11-28,2,69,0,0,0.1347620430692515,0
2022-11-29,2,1,1,0,1.7053563128010296,0
2022-11-29,2,2,3,1,3.512384222165373,2
2022-11-29,2,3,0,0,0.1569481089963744,0
2022-11-29,2,4,0,0,0.0464234830776391,0
2022-11-29,2,5,0,0,0.5952430457368507,0
2022-11-29,2,6,0,0,1.605556357511027,0
2022-11-29,2,7,0,0,0.318948161824899,0
2022-11-29,2,8,0,0,0.3240876789496028,0
2022-11-29,2,9,0,0,0.0647474761160395,0
2022-11-29,2,10,0,0,0.1858158395810036,0
2022-11-29,2,11,0,0,1.4059605488310964,0
2022-11-29,2,12,6,2,3.088171023858898,2
2022-11-29,2,13,4,5,3.5796831867581957,2
2022-11-29,2,14,0,0,0.9171774687037342,0
2022-11-29,2,15,3,0,3.5279998117603526,2
2022-11-29,2,16,0,0,0.2857438178925591,0
2022-11-29,2,17,0,0,1.827267080109813,0
2022-11-29,2,18,0,0,0.1767504855023247,0
2022-11-29,2,19,0,0,1.0531011507475796,0
2022-11-29,2,20,0,0,0.0286608497673199,0
2022-11-29,2,21,0,0,0.0407360795284219,0
2022-11-29,2,22,0,0,0.0975579898229952,0
2022-11-29,2,23,0,0,0.47764725083249,0
2022-11-29,2,24,0,0,0.031179937354274,0
2022-11-29,2,25,16,11,3.697534207625509,1
2022-11-29,2,26,0,0,0.0940162026964799,0
2022-11-29,2,27,0,0,0.1041235107699165,0
2022-11-29,2,28,0,0,0.1308196070647866,0
2022-11-29,2,29,1,1,2.805905051148713,0
2022-11-29,2,30,11,9,3.7349402761292154,1
2022-11-29,2,31,0,0,0.0054343313609734,0
2022-11-29,2,32,0,0,0.0488408617224109,0
2022-11-29,2,33,0,0,0.0225534710639792,0
2022-11-29,2,34,0,0,0.0344116032127175,0
2022-11-29,2,35,0,0,0.0167953078797467,0
2022-11-29,2,36,0,0,0.1116370959100336,0
2022-11-29,2,37,0,0,0.2530192008996081,0
2022-11-29,2,38,0,0,0.6881579284601855,0
2022-11-29,2,39,8,9,2.890165328118414,1
2022-11-29,2,40,0,0,0.0200473463376766,0
2022-11-29,2,41,11,5,2.979755333884249,1
2022-11-29,2,42,0,0,0.1182212232158406,0
2022-11-29,2,43,11,7,3.6990203161973767,1
2022-11-29,2,44,1,0,0.4797969843115623,0
2022-11-29,2,45,0,0,0.0679786719564887,0
2022-11-29,2,46,1,0,0.2686697327906415,0
2022-11-29,2,47,0,0,0.1008523008662862,0
2022-11-29,2,48,0,0,0.1193164489911993,0
2022-11-29,2,49,0,1,0.7126387864307091,0
2022-11-29,2,50,1,0,0.5610469005900569,0
2022-11-29,2,51,3,1,2.940383042395972,2
2022-11-29,2,52,0,0,0.0458585326616116,0
2022-11-29,2,53,0,0,0.0345217302852987,0
2022-11-29,2,54,0,0,0.2005299455245364,0
2022-11-29,2,55,0,0,0.0407169349211287,0
2022-11-29,2,56,0,0,0.3632728550826485,0
2022-11-29,2,57,11,13,2.9360934542858814,1
2022-11-29,2,58,0,0,0.0357935220849228,0
2022-11-29,2,59,15,13,3.782477282917803,1
2022-11-29,2,60,0,0,0.9511193731252234,0
2022-11-29,2,61,0,0,0.2343648112699057,0
2022-11-29,2,62,0,0,0.0562170235419614,0
2022-11-29,2,63,0,0,0.2279510444437349,0
2022-11-29,2,64,0,0,0.0450547241404919,0
2022-11-29,2,65,0,0,0.1222473704004158,0
2022-11-29,2,66,0,0,0.0333927078181517,0
2022-11-29,2,67,0,0,0.4363830783924953,0
2022-11-29,2,68,0,0,0.0170595163564399,0
2022-11-29,2,69,0,0,0.582826813251863,0
2022-11-29,2,70,0,0,0.0239907256690301,0
2022-11-29,2,71,17,14,3.6195384753726927,1
2022-11-29,2,72,2,1,0.9101401276068372,0
2022-11-29,2,73,0,0,0.0419457051316101,0
2022-11-29,2,74,0,0,0.0663211964899233,0
2022-11-29,2,75,0,0,0.0720150447613576,0
2022-11-29,2,76,0,0,1.102796962630805,0
2022-11-29,2,77,0,0,0.0732605548196616,0
2022-11-29,2,78,0,0,0.1174345107245216,0
2022-11-29,2,79,0,0,0.1279043080320008,0
2022-11-29,2,80,0,0,0.4962062992564142,0
2022-11-29,2,81,0,0,0.2358016845076491,0
2022-11-29,2,82,0,0,0.059868139370323,0
2022-11-29,2,83,1,0,0.16072736049572,0
2022-11-29,2,84,1,0,2.4676071835385187,0
2022-11-29,2,85,0,0,0.1605862165799436,0
2022-11-29,2,86,5,5,2.859898642150185,2
2022-11-29,2,87,0,0,0.1439110779154973,0
2022-11-29,2,88,0,0,0.4633137236587217,0
2022-11-29,2,89,0,0,0.6001195879454357,0
2022-11-29,2,90,0,0,0.6965934696314093,0
2022-11-29,2,91,0,0,0.0943756672287037,0
2022-11-29,2,92,1,1,1.898287361500678,0
2022-11-29,2,93,1,0,0.1954542356993798,0
2022-11-29,2,94,0,0,0.0361878369295425,0
2022-11-29,2,95,0,0,0.0898294870803297,0
2022-11-29,2,96,1,0,0.0929851952352009,0
2022-11-29,2,97,2,1,0.8010593387039506,0
2022-11-29,2,98,0,0,0.3701938751208118,0
2022-11-29,2,99,8,4,3.3649246774252433,2
2022-11-29,2,100,0,0,0.6900909759681113,0
2022-11-29,2,101,0,0,0.0988442603291872,0
2022-11-29,2,102,1,1,0.702880838274325,0
2022-11-29,2,103,0,0,0.3192299683271784,0
2022-11-29,2,104,0,0,0.0974321193845213,0
2022-11-29,2,105,1,0,0.6223049860218737,0
2022-11-29,2,106,0,0,0.042442976449216,0
2022-11-29,2,107,0,0,1.1334138850807705,0
2022-11-29,2,108,0,0,0.0814255882895622,0
2022-11-29,2,109,0,0,0.0269338538639374,0
2022-11-29,2,110,0,1,0.8200416754642106,0
2022-11-29,2,111,0,0,0.049990996862391,0
2022-11-29,2,112,0,0,0.1653210847800608,0
2022-11-30,2,1,0,0,0.0451475446436475,0
2022-11-30,2,2,0,0,0.1186477354486257,0
2022-11-30,2,3,1,0,3.0921709867400295,0
2022-11-30,2,4,0,0,0.0841786135417521,0
2022-11-30,2,5,0,0,0.1059948179958922,0
2022-11-30,2,6,0,0,1.406416810122721,0
2022-11-30,2,7,0,0,0.0853530189780897,0
2022-11-30,2,8,0,0,0.0984143959744869,0
2022-11-30,2,9,0,0,0.1613395065891723,0
2022-11-30,2,10,0,0,1.3054962555102776,0
2022-11-30,2,11,1,1,1.0049050171537883,0
2022-11-30,2,12,3,2,1.8028046630265135,2
2022-11-30,2,13,11,7,3.783389734959691,1
2022-11-30,2,14,1,3,3.089279135687711,2
2022-11-30,2,15,0,0,0.1405560721724441,0
2022-11-30,2,16,0,0,0.0565673262470625,0
2022-11-30,2,17,0,0,0.1195277341265637,0
2022-11-30,2,18,0,0,0.1627940081267453,0
2022-11-30,2,19,0,0,0.1229995710027225,0
2022-11-30,2,20,6,6,3.0347541033092327,2
2022-11-30,2,21,0,0,0.8769588563411759,0
2022-11-30,2,22,0,0,1.7897871137566597,0
2022-11-30,2,23,0,0,0.0391269356105254,0
2022-11-30,2,24,0,0,0.1125864300186805,0
2022-11-30,2,25,0,0,0.0212486860723117,0
2022-11-30,2,26,0,0,0.056036549205217,0
2022-11-30,2,27,0,0,0.2084796487643316,0
2022-11-30,2,28,0,0,0.1739121873744764,0
2022-11-30,2,29,0,0,0.1075535923395989,0
2022-11-30,2,30,0,0,0.0697442192388066,0
2022-11-30,2,31,2,4,2.457251058111993,2
2022-11-30,2,32,0,0,0.4894244260804612,0
2022-11-30,2,33,0,0,0.0704872344665616,0
2022-11-30,2,34,0,0,0.0208280997337695,0
2022-11-30,2,35,0,0,0.5228862043014715,0
2022-11-30,2,36,0,0,0.334688016178795,0
2022-11-30,2,37,0,0,0.0704179311650037,0
2022-11-30,2,38,0,0,0.2515807045011371,0
2022-11-30,2,39,0,0,0.6533106574193965,0
2022-11-30,2,40,3,2,2.771723501143768,2
2022-11-30,2,41,5,6,2.7524652810482237,2
2022-11-30,2,42,0,0,0.2238350048962303,0
2022-11-30,2,43,0,1,0.2076878303976954,0
2022-11-30,2,44,7,7,3.68883422277424,1
2022-11-30,2,45,0,0,0.6635804176619047,0
2022-11-30,2,46,0,0,0.0899173136311333,0
2022-11-30,2,47,0,0,0.2417181159980259,0
2022-11-30,2,48,2,1,1.6973500801955197,0
2022-11-30,2,49,5,4,3.432013840621984,2
2022-11-30,2,50,0,0,0.0317478998409939,0
2022-11-30,2,51,0,0,0.0871700083967823,0
2022-11-30,2,52,0,0,0.0759387953816883,0
2022-11-30,2,53,0,0,0.1603993260676119,0
2022-11-30,2,54,0,0,0.2201238914666206,0
2022-11-30,2,55,0,0,0.3036766951988738,0
2022-11-30,2,56,0,0,0.044341655171884,0
2022-11-30,2,57,15,15,3.768842660929415,1
2022-11-30,2,58,2,1,2.1923411493230205,0
2022-11-30,2,59,0,0,0.0545173971610779,0
2022-11-30,2,60,0,0,0.0598556968059682,0
2022-11-30,2,61,0,0,0.0400109859927155,0
2022-11-30,2,62,1,1,0.1875781975275217,0
2022-11-30,2,63,0,0,0.3270980506479333,0
2022-11-30,2,64,10,8,3.465880907995121,1
2022-11-30,2,65,0,0,0.2548983296773102,0
2022-11-30,2,66,0,0,0.1680225660864209,0
2022-11-30,2,67,0,0,0.0332402636376869,0
2022-11-30,2,68,0,0,0.5215619723423899,0
2022-11-30,2,69,0,0,0.108241421861102,0
2022-11-30,2,70,2,1,0.3603139006591007,0
2022-11-30,2,71,2,2,1.314752520446575,2
2022-11-30,2,72,0,0,0.0907946974742941,0
2022-11-30,2,73,3,3,1.811674341886004,2
2022-11-30,2,74,3,3,2.1264219304290393,2
2022-11-30,2,75,0,1,0.1926611574890628,0
2022-11-30,2,76,0,0,0.0650933934666113,0
2022-11-30,2,77,0,1,1.0717233853603716,0
2022-11-30,2,78,0,0,0.2569161741029973,0
2022-11-30,2,79,0,0,0.2973709689597967,0
2022-11-30,2,80,0,0,0.2145406236458953,0
2022-11-30,2,81,0,0,0.05785763113537,0
2022-11-30,2,82,14,20,3.3414713639746623,1
2022-11-30,2,83,0,0,0.0830303682832891,0
2022-11-30,2,84,1,0,0.741198552370328,0
2022-11-30,2,85,10,11,3.5467930334084627,1
2022-11-30,2,86,0,0,0.0168535210778202,0
2022-11-30,2,87,3,1,3.340013763621812,2
2022-11-30,2,88,0,0,0.0316238227624552,0
2022-11-30,2,89,0,0,0.0637804602140619,0
2022-11-30,2,90,8,4,3.706065720785027,2
2022-11-30,2,91,0,0,0.0130284184448328,0
2022-11-30,2,92,0,0,0.0352895637635555,0
2022-11-30,2,93,0,0,0.1878551713423562,0
2022-11-30,2,94,0,0,0.0721146177043579,0
2022-11-30,2,95,0,0,0.0409335010056395,0
2022-11-30,2,96,0,0,0.3754362312453096,0
2022-11-30,2,97,0,0,0.1013476751997473,0
2022-11-30,2,98,0,0,0.062868272739486,0
2022-11-30,2,99,0,0,0.0682535122240821,0
2022-11-30,2,100,0,0,0.7542122922747438,0
2022-11-30,2,101,0,0,0.2426284878965532,0
2022-12-01,2,1,0,0,0.2149329101082457,0
2022-12-01,2,2,3,1,1.5120205349227902,2
2022-12-01,2,3,4,6,1.562832865186884,2
2022-12-01,2,4,6,7,3.7388919394189344,2
2022-12-01,2,5,0,0,-0.0054289814626784,0
2022-12-01,2,6,0,0,0.2574063836054066,0
2022-12-01,2,7,0,0,0.6528995115245166,0
2022-12-01,2,8,6,5,3.703042966201181,2
2022-12-01,2,9,0,0,0.1838475067481653,0
2022-12-01,2,10,0,0,0.0809893502354839,0
2022-12-01,2,11,0,0,0.0480688149424395,0
2022-12-01,2,12,5,1,1.6936430509753675,2
2022-12-01,2,13,10,11,3.4140061326383204,1
2022-12-01,2,14,0,0,0.0601459661377958,0
2022-12-01,2,15,0,0,0.0462009946069699,0
2022-12-01,2,16,0,0,0.0239511708400357,0
2022-12-01,2,17,0,0,0.0324540206945087,0
2022-12-01,2,18,5,3,3.7560993238962865,2
2022-12-01,2,19,0,0,0.0802427620492522,0
2022-12-01,2,20,0,0,0.0656142703066819,0
2022-12-01,2,21,0,0,0.0291131517065466,0
2022-12-01,2,22,0,0,0.8134438764126273,0
2022-12-01,2,23,0,0,0.5588631712573431,0
2022-12-01,2,24,1,1,2.754534068992669,0
2022-12-01,2,25,1,1,0.721195427572006,0
2022-12-01,2,26,0,1,0.5678225561491956,0
2022-12-01,2,27,5,5,3.7424199037853825,2
2022-12-01,2,28,0,0,0.207849795481664,0
2022-12-01,2,29,0,0,0.0253788777771717,0
2022-12-01,2,30,0,0,0.3573238196158996,0
2022-12-01,2,31,0,0,0.2215290491785637,0
2022-12-01,2,32,0,0,0.098848187760872,0
2022-12-01,2,33,0,0,0.077046885178305,0
2022-12-01,2,34,2,0,1.1302807661103458,0
2022-12-01,2,35,0,0,0.1600488221094878,0
2022-12-01,2,36,0,0,0.1882104454299309,0
2022-12-01,2,37,0,0,0.0290856336705545,0
2022-12-01,2,38,0,0,0.1002602021219374,0
2022-12-01,2,39,0,0,0.409156778996163,0
2022-12-01,2,40,7,7,3.5919988680230546,1
2022-12-01,2,41,0,0,0.0622437590884601,0
2022-12-01,2,42,0,0,0.068067612386109,0
2022-12-01,2,43,0,0,0.0424575080260396,0
2022-12-01,2,44,0,1,0.4818744849314171,0
2022-12-01,2,45,0,0,1.365058946961888,0
2022-12-01,2,46,0,0,0.2833423414885985,0
2022-12-01,2,47,9,5,3.602872020781376,1
2022-12-01,2,48,0,0,1.9991834774694937,0
2022-12-01,2,49,0,0,0.43135252846713,0
2022-12-01,2,50,1,2,0.6210935981296686,0
2022-12-01,2,51,0,0,0.0921750590818604,0
2022-12-01,2,52,0,0,0.0765208633372083,0
2022-12-01,2,53,0,0,0.050397323481981,0
2022-12-01,2,54,0,0,0.2730898552502836,0
2022-12-01,2,55,0,0,0.4977733793384047,0
2022-12-01,2,56,0,0,0.0597162165588542,0
2022-12-01,2,57,0,0,0.0532779434639749,0
2022-12-01,2,58,1,0,1.2463763585787433,0
2022-12-01,2,59,3,5,2.0299056506605737,2
2022-12-01,2,60,1,0,0.2396734547254837,0
2022-12-01,2,61,3,3,2.8915469842988273,2
2022-12-01,2,62,0,0,0.0343526201098072,0
2022-12-01,2,63,0,1,1.7732960862383038,0
2022-12-01,2,64,1,0,0.4021876878613071,0
2022-12-01,2,65,0,1,0.3160792675188872,0
2022-12-01,2,66,7,8,2.8583740995823845,1
2022-12-01,2,67,0,0,0.222070398673992,0
2022-12-01,2,68,0,0,0.1222806849505104,0
2022-12-01,2,69,0,0,0.1982707442036115,0
2022-12-01,2,70,1,0,0.2402577420672145,0
2022-12-01,2,71,1,0,0.4851047213320356,0
2022-12-01,2,72,8,6,3.0977525331484017,1
2022-12-01,2,73,0,0,0.1338142713451375,0
2022-12-01,2,74,2,0,1.3440999775811306,0
2022-12-01,2,75,0,0,0.0695111798983774,0
2022-12-01,2,76,0,0,0.2540962741334382,0
2022-12-01,2,77,0,0,0.5030131943439002,0
2022-12-01,2,78,0,0,0.0421973251914877,0
2022-12-01,2,79,0,0,0.0639713989031633,0
2022-12-01,2,80,0,0,0.0889751335340136,0
2022-12-01,2,81,1,1,1.7571387108444725,0
2022-12-01,2,82,0,0,0.0516077589057601,0
2022-12-01,2,83,5,2,3.683003478215902,2
2022-12-01,2,84,3,2,2.689184955825688,2
2022-12-01,2,85,0,0,0.0212808361944283,0
2022-12-01,2,86,0,0,0.0785666236729412,0
2022-12-01,2,87,2,0,2.593185330276768,0
2022-12-01,2,88,0,0,0.3562030496511852,0
2022-12-01,2,89,0,0,0.0471507529299302,0
2022-12-01,2,90,1,0,0.6856240205550819,0
2022-12-01,2,91,0,0,0.0604856744419635,0
2022-12-01,2,92,0,0,0.0811453558162398,0
2022-12-01,2,93,0,0,0.037307825900136,0
2022-12-02,2,1,0,0,0.0059607924792999,0
2022-12-02,2,2,0,0,0.0785740195145052,0
2022-12-02,2,3,3,2,1.8595138446969488,2
2022-12-02,2,4,0,0,0.1009929416369033,0
2022-12-02,2,5,1,0,1.132580311872978,0
2022-12-02,2,6,1,2,1.5943830871586968,0
2022-12-02,2,7,0,0,0.0619567449437568,0
2022-12-02,2,8,0,0,0.4346013651264471,0
2022-12-02,2,9,3,2,3.673369378199339,2
2022-12-02,2,10,0,0,0.1843697374567838,0
2022-12-02,2,11,0,0,0.2854215028892426,0
2022-12-02,2,12,0,0,1.0302530950538795,0
2022-12-02,2,13,0,0,0.0525338505211081,0
2022-12-02,2,14,8,7,3.725077766301659,1
2022-12-02,2,15,0,0,0.3833891555894695,0
2022-12-02,2,16,0,0,0.0697720379612576,0
2022-12-02,2,17,5,4,3.5118085941988895,2
2022-12-02,2,18,0,0,0.045274053295877,0
2022-12-02,2,19,0,0,0.1166712395468678,0
2022-12-02,2,20,3,2,2.4084586907272865,2
2022-12-02,2,21,0,0,0.039822948233656,0
2022-12-02,2,22,0,0,0.1279227101176943,0
2022-12-02,2,23,0,0,0.1132781703652341,0
2022-12-02,2,24,0,0,-0.0079637755661181,0
2022-12-02,2,25,0,0,0.0829525470006018,0
2022-12-02,2,26,3,2,3.755491626812905,2
2022-12-02,2,27,0,0,0.8620103499856953,0
2022-12-02,2,28,0,0,0.1275689423606962,0
2022-12-02,2,29,1,0,1.534228167545642,0
2022-12-02,2,30,0,0,0.1189975808674006,0
2022-12-02,2,31,10,10,3.4976473150858993,1
2022-12-02,2,32,0,1,0.4871993253621554,0
2022-12-02,2,33,0,0,0.0831418660738876,0
2022-12-02,2,34,0,0,0.0344734174807968,0
2022-12-02,2,35,0,0,0.0832488831640532,0
2022-12-02,2,36,0,0,0.164580699108555,0
2022-12-02,2,37,0,0,0.5691362387818444,0
2022-12-02,2,38,0,0,0.0908268762631152,0
2022-12-02,2,39,0,0,0.0363688306503817,0
2022-12-02,2,40,7,4,2.5565137742518544,2
2022-12-02,2,41,0,0,0.346989395222586,0
2022-12-02,2,42,1,1,0.6934238750957178,0
2022-12-02,2,43,0,0,1.4468284315412774,0
2022-12-02,2,44,0,0,0.1280096975931997,0
2022-12-02,2,45,0,0,0.0394359481592161,0
2022-12-02,2,46,0,0,0.2507238109638194,0
2022-12-02,2,47,4,1,1.1646188816446212,2
2022-12-02,2,48,0,0,0.0232293339559674,0
2022-12-02,2,49,0,0,0.0801910631279128,0
2022-12-02,2,50,0,0,0.041182172040358,0
2022-12-02,2,51,0,0,0.7101878897968348,0
